126;56;94;85
133;106;120;136
10;16;71;97
72;10;90;147
8;85;110;58
55;40;26;48
19;7;27;128
129;55;112;28
101;110;46;133
143;100;51;45
56;72;40;125
138;1;97;62
132;77;14;81
136;81;53;8
91;117;24;26
49;107;94;147
104;6;7;101
117;134;75;17
31;38;10;17
44;10;58;76
104;115;100;121
55;139;64;98
55;50;11;28
9;140;144;72
45;45;12;7
134;7;116;77
112;78;53;125
18;94;106;106
14;128;104;139
122;23;113;38
42;89;147;124
137;138;100;69
12;22;49;45
96;134;83;111
82;66;104;130
15;54;146;85
139;78;79;64
105;61;87;48
14;15;72;56
25;117;147;54
64;24;9;144
28;64;102;136
9;45;124;77
92;57;20;144
134;68;108;18
32;52;4;126
10;117;68;146
35;137;8;70
115;109;126;97
93;99;88;86
110;5;60;100
107;53;44;119
68;95;70;54
90;114;144;78
44;5;69;124
72;133;77;1
67;141;95;136
139;117;56;86
63;78;65;73
97;73;134;71
82;23;49;65
117;85;12;21
123;149;92;16
10;149;28;1
85;66;52;49
82;146;100;20
12;42;117;37
101;16;81;127
128;122;141;24
78;84;16;31
78;43;66;121
94;140;13;59
90;115;67;42
52;27;43;108
64;75;22;87
104;72;60;7
58;47;144;3
39;30;67;19
96;14;42;109
46;5;41;69
148;131;27;111
14;97;24;88
8;22;7;129
90;138;129;127
74;70;88;73
42;6;135;81
58;146;100;86
60;106;15;85
125;12;7;131
77;112;141;110
5;88;68;79
117;118;51;51
29;84;148;34
34;34;30;86
58;90;53;72
42;111;44;119
141;118;114;48
98;1;50;43
29;57;86;77
87;33;27;112
11;149;62;127
60;149;8;39
39;101;121;120
91;32;88;46
99;8;102;136
31;35;93;72
96;59;41;87
75;52;80;112
7;89;5;64
46;122;120;100
149;108;5;1
101;138;35;93
23;119;101;135
42;8;88;90
7;140;135;26
135;60;57;61
61;94;78;21
29;107;51;7
51;136;54;38
146;70;57;92
58;136;93;94
67;147;52;3
91;5;85;141
76;148;57;5
80;128;110;125
86;95;91;51
4;24;137;74
86;148;102;147
23;41;43;56
63;39;131;145
8;78;110;81
119;90;31;110
2;34;100;24
25;87;74;147
104;130;133;12
43;63;98;145
22;20;101;62
31;89;79;26
150;10;90;35
18;17;27;107
21;30;88;146
144;53;147;28
131;78;31;54
64;120;62;124
7;19;72;19
29;147;1;147
142;89;137;65
32;41;57;5
147;147;124;77
53;37;37;125
121;43;27;69
22;74;45;89
69;148;36;129
128;6;63;61
49;102;97;59
72;67;113;74
121;85;149;67
148;92;134;83
101;51;143;82
110;71;148;66
88;60;111;41
127;10;138;19
10;65;113;117
109;132;107;94
9;45;143;113
145;78;85;26
134;111;60;107
41;125;32;85
96;77;38;109
92;93;121;131
107;108;145;35
85;56;14;132
47;118;70;11
111;145;10;29
37;117;50;48
115;26;80;88
103;93;116;32
35;84;2;104
104;121;90;140
10;119;17;56
107;57;107;61
86;146;36;28
77;64;68;22
88;42;143;119
121;148;109;126
65;51;7;55
117;17;89;59
50;29;133;36
76;117;20;110
98;34;136;143
74;44;25;83
38;79;148;21
146;89;137;53
92;64;59;10
145;95;87;45
79;60;124;116
46;73;39;121
52;56;72;70
114;24;60;122
103;56;32;77
118;61;102;88
12;145;48;58
1;93;111;112
44;92;32;33
8;28;148;129
126;83;137;126
93;107;43;33
3;11;136;46
45;141;63;9
120;90;127;63
142;38;102;30
75;1;43;119
129;23;8;37
146;83;110;140
145;145;101;55
43;22;113;23
127;51;77;136
56;125;135;22
25;148;103;23
77;41;127;37
61;99;134;21
77;113;97;25
110;54;48;75
6;70;91;18
93;140;18;21
65;113;99;16
51;59;2;1
108;133;94;131
138;57;11;145
113;71;20;129
127;46;4;119
96;105;51;8
42;72;33;141
79;84;70;108
51;92;142;15
76;35;94;84
39;17;106;47
40;6;39;93
105;138;91;65
60;92;4;59
57;6;141;138
56;138;111;136
23;29;31;6
101;64;55;66
128;62;5;101
62;16;39;87
55;143;108;77
42;74;72;149
150;69;137;58
35;131;50;92
11;116;34;7
20;117;27;15
32;96;48;70
73;25;55;18
96;69;36;2
103;150;113;115
93;72;123;127
56;59;109;136
102;122;115;109
108;2;62;32
19;9;64;137
30;118;28;33
89;55;103;22
141;127;122;58
80;112;46;44
7;75;87;34
129;97;99;31
36;123;94;38
57;101;90;97
123;72;106;53
56;108;9;83
119;49;13;144
104;149;13;102
124;100;67;83
54;16;29;105
77;133;34;51
41;26;123;82
126;31;10;44
93;122;116;56
78;79;125;9
122;56;148;12
16;33;112;130
107;58;83;127
47;106;111;25
60;6;40;123
126;38;60;63
57;98;94;96
34;144;91;111
10;90;146;78
48;123;119;64
137;133;59;114
65;95;128;37
137;32;19;105
76;71;87;115
117;84;37;142
136;33;45;126
109;53;51;64
100;55;144;94
104;62;105;143
48;113;150;39
136;125;19;21
70;111;6;23
140;138;104;100
80;122;130;26
139;111;34;29
38;75;92;96
84;32;44;76
42;145;39;101
19;17;70;125
52;78;36;99
11;144;9;95
144;92;17;10
73;45;108;146
42;25;33;53
62;146;18;102
60;90;8;54
59;112;43;129
95;137;20;41
13;1;89;41
11;49;47;100
55;60;72;85
56;23;107;116
103;26;33;39
4;148;5;125
140;102;45;130
10;61;138;135
6;100;139;98
107;131;76;109
90;127;10;96
9;10;6;142
48;72;47;57
129;1;94;37
37;136;42;127
37;141;63;91
87;38;20;61
61;80;131;74
136;136;122;10
69;69;108;115
78;41;92;20
59;26;41;87
68;27;77;68
61;104;60;94
70;83;137;14
98;144;21;58
19;75;137;2
76;101;11;30
116;138;138;112
36;97;102;142
21;144;57;28
104;145;115;124
122;81;97;71
86;31;134;142
26;49;68;23
86;58;131;147
59;142;147;144
137;80;140;23
121;141;90;15
141;112;149;135
104;31;120;14
72;132;47;86
22;79;142;99
48;105;36;55
95;14;46;101
75;71;33;26
36;5;100;146
46;46;110;81
60;19;86;29
41;33;130;112
79;88;150;97
23;47;79;81
4;91;92;114
147;112;126;68
47;106;28;145
15;133;99;65
26;114;1;72
13;55;2;146
92;25;52;138
111;110;107;28
101;57;45;50
130;134;32;5
2;52;15;40
56;53;1;7
10;72;20;1
50;74;126;124
3;27;11;140
6;16;77;117
129;10;138;97
114;127;80;6
142;138;138;148
72;51;144;71
45;134;108;62
150;21;148;104
91;149;70;50
99;106;38;100
114;89;32;23
21;44;148;99
5;148;91;35
20;35;59;12
79;110;82;25
148;48;54;6
81;27;20;149
19;113;87;145
92;26;40;70
83;147;148;106
102;144;103;16
117;11;15;66
105;125;28;126
45;140;61;150
73;109;84;110
59;45;119;21
109;53;105;104
5;72;64;11
33;70;119;13
59;127;134;115
23;114;36;33
5;87;3;67
78;9;23;27
9;138;120;104
84;21;138;102
4;64;150;112
115;48;146;150
124;70;112;30
100;132;133;127
106;62;134;120
124;10;24;17
26;84;13;46
142;23;26;121
8;61;149;95
123;81;22;14
113;18;2;68
136;119;51;141
63;69;116;52
58;145;105;73
124;15;104;94
43;12;135;118
10;104;19;44
25;2;79;42
17;143;34;88
78;12;42;37
140;144;26;4
22;77;58;34
48;28;148;126
141;47;25;32
129;132;30;50
103;147;118;82
83;99;86;32
87;14;26;136
36;142;55;42
11;127;89;138
121;84;39;30
8;10;42;115
73;100;133;112
127;63;63;36
66;28;12;27
65;100;104;20
35;46;105;13
38;25;52;75
75;128;134;104
81;50;84;6
116;146;37;33
69;114;82;127
125;95;83;28
47;120;100;61
90;64;16;91
50;141;47;8
147;93;40;113
126;65;4;70
87;54;16;121
145;142;143;94
106;80;48;60
131;68;17;58
115;106;44;128
2;19;108;14
15;142;120;117
44;140;60;25
38;131;118;74
18;73;42;31
119;93;127;30
52;32;115;108
50;141;64;89
100;8;129;100
137;19;112;137
36;68;6;130
53;28;17;6
113;66;49;7
12;23;15;5
24;90;45;124
124;72;77;147
18;46;65;95
92;121;36;3
143;123;94;67
54;64;126;95
17;6;39;101
19;19;111;80
131;71;49;134
48;29;12;54
142;77;124;147
26;126;47;108
103;130;121;122
104;118;33;66
113;139;149;74
142;139;10;73
3;91;50;113
35;22;101;147
74;39;98;101
27;143;94;47
111;5;129;119
51;39;85;74
23;74;32;148
52;73;29;67
126;98;16;146
22;63;1;140
91;125;7;75
77;147;49;76
21;145;41;38
39;82;129;57
11;21;61;92
127;114;108;133
21;97;73;72
104;130;124;44
47;128;134;30
20;3;107;20
16;7;36;131
50;35;67;117
132;145;144;123
37;34;103;144
72;21;101;25
26;118;83;119
124;56;138;31
128;133;45;135
116;29;25;16
65;58;32;102
9;120;44;48
59;98;126;17
3;112;122;55
50;130;121;19
43;73;36;6
80;56;19;60
55;107;90;46
62;18;59;68
117;91;6;104
68;58;86;27
26;124;120;131
86;78;102;74
19;79;132;33
101;78;61;10
48;150;122;48
67;133;14;15
131;41;22;43
83;123;67;107
35;127;15;53
75;72;12;136
128;3;55;126
125;66;36;96
67;136;4;126
26;139;27;44
119;87;64;61
89;118;93;78
10;121;36;39
85;3;8;31
149;64;17;113
111;76;15;51
134;94;67;31
5;50;60;121
57;56;109;21
68;140;139;42
37;89;150;66
132;21;75;138
10;126;16;140
96;141;97;76
71;61;125;99
54;35;134;140
60;32;1;36
26;53;101;36
112;149;118;148
77;135;148;4
119;103;22;115
10;62;34;12
109;98;78;138
35;9;44;39
48;37;23;102
89;24;21;67
49;18;58;104
30;64;67;91
73;117;144;139
24;148;107;126
91;31;73;46
141;119;18;17
129;4;61;141
71;96;109;95
113;36;97;14
65;145;63;130
17;7;103;82
127;1;56;12
74;143;18;66
11;106;47;110
146;33;136;17
137;133;116;119
3;140;26;21
137;72;11;90
70;113;117;109
48;128;92;99
25;14;41;144
60;40;131;117
124;49;87;134
55;36;51;58
65;32;138;40
117;56;136;86
111;117;4;58
118;57;112;24
52;36;133;145
53;150;122;146
49;136;79;36
69;149;103;144
90;57;60;134
50;70;61;131
144;50;26;142
62;29;147;91
58;114;109;74
48;56;8;102
52;104;93;106
145;8;92;41
65;76;54;27
75;126;100;132
130;73;117;126
132;104;141;104
50;110;118;128
142;55;44;109
86;8;95;147
47;133;81;120
96;144;2;14
71;144;13;25
124;99;126;31
59;93;122;138
35;143;55;65
34;65;69;105
48;8;10;4
64;144;35;125
139;15;105;80
140;101;48;94
94;33;124;111
62;42;109;96
127;110;67;46
39;76;87;138
61;135;143;116
116;91;75;41
93;111;24;47
59;15;133;72
13;121;5;86
137;124;44;11
4;91;10;58
90;27;136;73
38;11;139;61
38;8;101;109
65;61;107;61
90;2;107;93
136;98;15;94
119;98;100;116
51;17;144;19
148;28;99;102
41;94;120;3
27;92;2;122
67;64;16;91
44;103;81;64
10;78;146;17
54;142;88;25
12;126;13;137
113;111;113;74
72;78;122;136
139;97;120;149
91;105;40;118
135;84;58;127
114;20;109;10
2;136;116;117
126;73;78;54
75;135;140;37
125;17;113;107
79;57;42;41
32;117;136;57
73;37;103;14
101;83;42;106
61;83;129;103
120;7;19;92
48;31;48;142
22;142;97;69
52;110;54;69
137;84;48;139
26;111;149;21
86;61;43;33
120;2;75;110
77;132;60;144
59;107;100;111
110;65;148;33
76;17;30;150
94;148;136;14
63;39;38;150
104;34;146;44
119;131;133;31
3;27;86;100
75;71;107;75
144;94;10;115
94;57;119;62
120;55;80;144
11;36;57;83
139;1;48;12
62;93;112;69
38;59;46;49
123;41;117;39
66;149;73;81
45;101;113;128
129;130;140;132
94;30;19;40
87;47;109;119
121;119;132;104
65;21;130;137
132;57;55;44
76;149;49;1
126;42;50;88
13;132;24;66
36;137;30;144
2;15;12;124
119;102;10;24
136;144;10;24
41;140;12;117
27;77;8;26
141;91;1;37
26;130;137;133
94;84;71;39
37;129;121;83
90;93;67;96
33;108;62;138
63;84;52;111
142;79;34;89
70;126;30;87
61;6;130;73
7;72;103;52
129;80;4;108
130;119;58;78
16;9;145;80
108;98;57;55
51;71;103;21
43;57;125;81
95;34;86;123
32;99;15;118
64;12;89;108
120;138;142;139
27;145;38;95
2;12;137;5
122;36;148;77
74;22;21;43
38;84;131;106
31;101;140;101
14;112;144;76
36;97;24;49
108;45;13;148
32;145;55;63
132;54;61;117
17;147;139;45
92;75;36;77
29;76;8;23
130;86;85;120
6;12;38;46
122;2;100;113
32;128;31;67
62;27;29;76
134;41;91;21
45;58;124;100
59;111;34;136
108;77;94;12
89;116;13;77
32;130;53;146
55;94;32;26
58;27;116;83
7;28;13;116
67;93;107;122
109;51;34;136
76;13;105;52
102;78;128;29
9;76;59;103
47;139;81;95
32;140;110;120
51;70;90;35
98;127;73;66
130;5;77;93
125;130;37;99
150;77;123;32
33;118;34;25
80;72;37;137
106;19;75;122
150;141;122;90
58;71;43;92
93;5;86;11
9;74;149;146
25;42;94;4
20;73;73;106
5;108;7;147
77;89;52;56
8;15;89;70
30;17;18;71
107;17;69;105
29;75;147;23
84;41;68;82
99;60;14;131
138;82;128;57
128;83;26;108
88;3;27;68
135;50;128;42
11;150;56;5
45;41;102;22
141;57;12;47
148;133;121;11
110;61;4;111
33;9;104;66
43;9;82;8
66;52;12;129
33;100;147;98
52;68;133;21
92;120;68;87
50;100;75;10
33;144;148;87
134;117;11;118
65;10;70;97
24;67;8;126
51;11;42;47
45;45;34;79
144;147;125;16
85;29;144;65
94;67;100;132
133;136;80;113
128;79;82;131
146;103;79;119
19;78;34;103
73;49;133;147
114;6;15;50
44;89;61;110
78;79;132;80
69;134;65;94
66;47;80;58
100;25;133;66
126;42;149;142
13;71;108;51
143;124;7;10
37;56;130;94
148;139;144;41
72;125;55;55
8;109;2;99
117;66;92;81
35;102;61;21
140;26;148;46
47;66;47;143
74;147;125;67
81;120;46;150
38;107;86;43
97;20;56;90
118;55;25;31
63;115;67;118
108;81;131;76
18;14;142;135
55;64;34;148
94;70;20;122
5;15;25;84
82;112;40;30
122;46;113;56
19;70;149;119
67;23;116;79
41;130;44;80
7;120;39;44
82;114;33;40
73;21;87;43
96;67;121;46
73;15;109;7
149;101;15;7
97;13;31;31
39;116;58;100
114;87;147;8
122;94;65;28
55;27;106;16
118;19;31;64
63;76;101;90
115;99;4;69
57;35;50;30
120;135;29;102
127;34;121;30
106;123;134;21
142;77;9;83
67;53;115;72
79;108;143;60
63;143;5;114
124;144;114;127
36;149;80;148
33;136;41;7
125;116;11;139
64;9;28;77
81;120;4;137
48;41;40;2
71;117;103;71
141;60;21;68
8;136;15;67
95;79;37;65
128;36;137;31
5;117;55;128
112;123;20;47
70;30;26;104
130;15;120;78
21;42;42;134
26;33;112;66
141;45;11;127
52;72;115;64
73;104;61;112
110;104;77;108
36;58;63;122
22;63;1;150
111;113;18;88
70;34;45;70
57;89;9;15
104;68;89;39
51;8;34;55
92;43;145;32
16;26;141;62
145;93;44;17
62;145;66;56
43;68;72;66
132;47;88;63
16;130;150;142
60;20;25;63
11;37;17;52
64;59;113;113
51;93;129;116
67;105;96;39
139;109;37;124
80;147;16;112
100;85;10;115
114;8;142;41
133;49;123;6
140;54;17;75
45;4;113;135
90;98;90;74
24;114;17;112
98;86;91;105
116;21;11;111
10;75;68;24
64;84;71;41
76;119;57;118
115;135;145;75
95;117;47;112
9;128;5;22
87;46;107;110
9;96;38;137
102;92;36;102
96;76;93;17
30;39;87;106
17;93;111;26
3;8;133;136
65;93;39;132
7;124;1;44
40;96;131;65
4;120;97;110
78;83;72;137
15;56;75;110
78;45;31;125
38;73;130;59
24;61;117;81
23;36;117;108
130;5;6;34
21;137;90;18
128;149;98;1
105;142;73;64
102;28;130;131
133;94;139;14
77;9;47;130
42;46;148;127
81;103;93;23
15;5;88;130
114;84;55;139
106;103;79;84
129;19;65;108
91;38;55;132
20;117;1;129
132;57;87;27
93;95;90;142
42;61;62;126
146;144;132;77
4;19;30;98
101;58;132;76
43;46;85;112
38;53;94;78
44;107;114;134
109;97;49;9
71;29;131;123
1;56;55;120
54;54;41;16
85;116;105;150
86;87;124;82
66;122;43;67
116;99;136;125
107;133;17;3
1;102;84;123
7;63;2;5
103;106;23;8
97;127;140;106
143;43;62;90
98;55;141;87
117;115;127;1
10;121;102;102
32;62;34;146
135;144;122;82
28;4;57;91
114;141;36;130
46;117;80;105
118;63;107;54
4;92;136;113
123;44;21;19
52;125;39;6
24;125;108;99
6;45;56;47
73;112;61;4
10;51;22;147
59;45;53;69
20;49;127;141
35;87;81;99
54;119;32;16
52;124;117;78
130;88;67;113
12;21;15;11
118;82;34;54
123;93;48;72
56;96;47;52
148;71;60;53
21;20;140;42
25;26;83;118
98;144;112;31
93;124;88;125
88;128;25;15
136;130;121;125
34;21;109;117
137;64;84;3
42;92;79;18
119;11;106;4
34;20;13;104
56;43;39;90
141;124;129;105
113;54;17;46
127;21;52;99
15;148;25;76
121;73;95;36
17;27;106;92
84;142;132;11
55;105;74;49
99;86;146;97
74;69;31;83
69;20;63;114
141;65;7;50
91;9;71;17
63;104;102;51
60;63;71;1
104;36;53;127
15;96;125;144
46;89;46;84
100;96;49;130
68;132;138;143
131;63;136;65
64;18;39;17
67;124;73;60
92;112;67;100
108;50;29;64
58;57;10;93
15;114;57;85
62;15;19;123
99;74;109;130
37;112;81;132
60;77;80;26
102;71;122;46
146;1;19;10
36;5;146;9
132;34;74;144
19;23;94;86
33;14;16;69
132;80;53;52
13;80;52;42
41;80;56;72
12;13;32;106
51;130;27;121
53;103;46;51
27;56;114;2
20;128;47;88
134;147;22;49
96;91;4;13
103;35;115;34
44;63;57;47
70;54;35;108
7;11;81;94
40;32;126;114
101;12;82;26
95;97;120;93
131;46;68;2
84;71;58;82
132;19;21;117
132;78;143;62
130;4;78;140
57;36;71;146
46;110;59;71
135;12;81;144
79;64;33;89
75;146;69;79
39;49;14;69
72;116;130;110
124;123;23;145
33;79;63;106
138;3;139;4
5;42;38;144
128;109;109;145
90;18;84;52
44;9;142;106
92;118;108;56
101;134;125;149
42;54;56;23
47;10;86;3
82;117;105;123
41;127;143;78
48;72;64;147
129;130;4;82
145;5;72;69
66;128;102;107
53;95;85;69
73;64;112;107
33;68;70;93
107;9;75;55
113;71;71;98
27;104;73;82
121;32;92;30
125;46;46;106
77;104;23;28
109;112;95;41
116;35;45;132
81;58;94;129
97;147;5;86
76;95;42;78
39;61;32;137
68;136;12;137
105;51;24;102
46;67;74;38
146;33;42;11
51;77;62;90
100;41;42;60
143;75;23;96
102;18;43;77
83;61;103;117
134;80;79;7
138;119;43;96
37;79;82;44
114;15;64;143
104;70;8;141
29;33;115;49
119;13;35;5
96;74;119;130
145;19;78;33
88;66;120;54
131;28;128;91
69;150;118;91
117;14;28;21
149;94;24;112
36;76;54;150
36;62;8;50
41;79;91;78
78;72;128;114
46;23;22;105
47;71;138;134
5;120;88;139
109;38;12;136
49;102;99;23
121;23;68;102
48;111;139;136
2;141;31;88
139;43;80;134
81;20;6;34
101;76;145;44
13;149;92;102
114;44;89;1
99;44;144;55
18;112;147;124
9;83;84;62
126;99;75;29
61;125;21;43
76;8;119;133
88;62;57;117
72;99;15;142
148;100;40;111
8;127;64;66
59;42;32;121
30;23;10;113
25;131;80;82
131;148;66;92
39;8;127;7
131;47;1;113
106;44;60;144
103;148;26;127
76;138;103;35
128;40;37;1
84;13;62;39
50;125;131;126
67;103;130;97
132;26;52;77
139;10;48;16
18;48;88;54
22;82;131;46
60;64;93;103
78;73;99;53
38;14;32;76
7;54;65;142
137;101;60;131
11;96;60;1
90;5;18;31
120;86;113;146
21;74;56;108
32;95;11;24
42;6;141;136
111;59;69;7
1;74;76;83
147;142;96;138
29;110;31;33
25;72;111;104
125;14;107;88
126;46;44;105
33;28;34;43
128;70;89;15
50;38;40;43
66;112;106;61
115;59;85;137
37;46;16;92
40;71;145;71
116;66;96;83
87;48;100;8
37;149;66;15
80;2;59;34
44;63;132;89
22;108;135;44
15;26;61;47
31;73;42;2
111;148;33;50
120;140;123;20
94;37;8;148
141;85;103;149
94;76;106;3
53;147;49;70
111;18;101;51
84;93;134;62
16;147;32;129
127;73;61;95
123;106;130;78
121;60;46;105
18;40;94;61
75;78;93;43
56;41;131;13
57;150;118;35
120;14;125;119
3;121;9;136
119;86;141;112
102;53;92;10
122;3;128;137
28;45;143;3
41;21;84;41
53;132;85;103
148;70;4;148
147;122;40;122
61;66;84;150
65;118;105;1
143;19;22;19
2;127;65;70
69;19;90;86
25;44;87;105
8;65;150;12
42;89;118;20
5;58;80;108
101;96;27;80
109;64;120;143
62;72;69;56
35;5;3;57
114;108;39;137
97;54;34;106
146;30;35;55
116;46;99;3
27;101;25;82
10;73;142;38
74;72;85;3
37;84;21;18
79;15;16;105
65;78;43;91
62;49;66;79
116;24;125;51
89;130;113;70
80;51;57;13
56;96;49;57
41;141;70;29
61;17;101;29
121;54;104;99
12;87;24;85
70;18;130;25
2;68;42;47
39;132;38;71
134;73;150;109
115;89;40;128
70;105;81;86
86;119;27;17
93;100;98;84
8;73;148;64
60;116;67;139
134;74;57;130
69;29;86;82
124;68;1;45
30;137;149;139
24;133;36;56
52;118;32;26
101;150;56;42
43;42;124;27
62;79;98;142
108;13;13;44
120;113;126;10
67;30;63;70
13;61;99;64
46;117;100;134
30;100;73;138
34;94;107;104
139;86;35;28
23;106;61;50
88;115;75;100
78;13;123;34
131;19;127;2
111;34;137;12
74;5;121;140
73;38;19;25
90;43;4;121
5;68;132;122
86;7;36;7
11;37;127;107
66;81;137;138
124;14;112;149
122;40;115;58
121;117;124;77
111;2;103;149
130;148;68;70
131;84;23;48
50;150;69;31
59;138;5;41
132;126;78;131
150;103;2;75
76;31;1;92
149;46;76;118
73;34;112;37
115;52;41;83
42;71;102;2
22;47;149;47
93;44;79;141
104;31;108;138
85;72;51;120
47;81;107;51
58;21;130;135
25;145;95;143
115;79;53;19
135;30;36;150
79;63;89;139
31;144;46;68
8;60;7;35
139;83;147;126
6;4;80;25
109;48;132;49
69;135;43;138
115;4;91;109
76;28;74;25
46;35;25;23
69;122;29;57
14;73;85;57
1;5;128;146
33;71;60;73
19;25;118;89
129;98;48;85
122;33;84;104
5;84;64;81
21;122;57;25
9;118;104;25
6;124;134;87
55;64;104;9
43;26;44;49
8;5;135;123
7;5;69;56
105;84;76;70
97;126;117;75
120;133;57;62
146;43;32;94
85;39;60;59
75;107;102;85
101;38;13;106
105;82;82;103
47;40;59;27
19;102;34;99
21;1;11;144
78;96;120;61
95;71;18;6
55;40;105;139
68;44;118;19
48;113;97;34
91;77;32;34
19;105;23;46
23;36;111;90
94;4;88;2
95;42;63;114
6;81;101;69
135;94;24;58
117;65;26;84
91;94;99;47
114;4;68;92
138;41;41;135
119;22;40;112
104;16;74;43
134;41;139;84
59;102;122;72
85;53;109;8
97;114;61;130
132;25;8;81
38;56;26;34
31;66;57;26
105;130;66;22
10;81;23;16
129;67;126;4
104;13;84;111
9;66;90;139
25;69;27;143
12;96;18;29
129;133;13;55
31;137;80;103
30;52;113;45
61;45;133;45
9;35;114;71
121;143;63;123
87;143;86;1
27;91;36;1
106;72;40;17
28;101;27;62
137;5;59;51
83;41;114;4
3;115;25;124
34;107;95;17
95;70;89;81
79;108;35;143
123;137;137;87
26;56;133;5
140;126;123;132
96;130;43;126
98;148;16;33
45;14;18;5
31;95;134;5
102;100;149;30
94;100;35;48
82;111;121;127
7;115;7;87
147;138;40;22
149;53;123;51
14;127;17;5
34;38;83;81
66;9;117;139
9;82;91;18
2;146;42;52
117;112;48;51
47;144;61;68
149;9;134;7
68;143;128;28
150;5;128;124
59;120;57;48
44;111;95;93
11;142;106;45
88;98;138;46
120;48;12;112
74;77;66;110
139;137;125;120
43;41;40;1
79;142;73;147
116;96;74;51
96;96;67;31
7;7;105;64
93;88;24;52
87;69;89;74
34;146;87;133
8;2;135;126
56;4;67;71
83;1;102;113
33;104;13;13
58;7;80;67
28;139;15;69
67;96;84;78
30;107;12;127
91;70;134;18
75;47;108;89
4;34;109;32
79;122;83;91
52;136;95;80
42;126;25;32
82;112;34;97
74;69;85;91
147;7;16;114
81;32;91;36
133;74;34;148
118;67;92;136
90;139;30;5
56;129;61;91
45;119;106;107
123;141;104;87
140;104;51;136
22;36;97;117
130;44;2;67
51;66;123;104
49;68;54;35
130;20;147;108
103;6;27;20
73;144;99;128
129;67;55;49
50;101;20;50
107;15;68;79
26;142;142;75
105;16;5;3
26;148;105;125
69;92;81;77
16;51;138;125
90;99;142;137
107;116;77;77
20;30;20;89
32;136;61;86
121;46;137;136
87;45;73;86
82;150;118;49
59;94;115;110
44;80;5;110
58;119;53;20
127;107;18;37
110;112;109;49
150;110;99;52
145;91;82;5
117;3;52;112
33;104;131;149
27;103;127;43
55;105;136;131
57;60;10;36
149;31;55;108
115;28;69;27
109;83;111;80
83;118;35;103
48;43;17;3
30;12;131;22
120;34;13;11
120;31;77;7
94;74;25;16
35;143;33;45
100;86;11;128
81;34;95;56
109;79;78;76
33;128;72;55
121;42;68;145
57;44;130;19
12;19;32;142
3;42;66;103
72;82;74;20
106;109;27;128
80;127;20;19
60;39;48;109
96;136;78;127
7;110;107;25
109;116;76;75
106;125;64;99
59;2;18;68
71;3;94;102
1;5;108;64
135;100;117;126
7;84;137;4
46;35;93;120
148;18;9;46
83;63;63;31
135;4;13;96
107;95;100;38
75;47;102;1
54;29;120;97
131;52;11;68
97;24;7;74
109;72;124;130
98;66;136;56
71;12;61;101
148;59;49;18
38;36;6;20
83;48;111;47
129;58;108;45
122;34;113;96
142;39;74;46
63;59;97;61
105;93;78;121
36;112;70;22
74;121;97;122
91;48;130;35
97;60;24;116
71;49;15;1
15;88;66;71
24;89;56;44
116;13;4;60
129;75;37;114
13;63;49;56
150;22;12;35
1;115;59;84
86;84;98;143
47;137;119;121
41;52;107;58
68;30;115;127
110;128;69;64
138;67;48;49
7;72;125;9
27;91;140;97
117;123;69;16
59;41;43;16
102;34;72;66
93;9;49;19
111;140;79;129
13;24;71;30
142;119;62;79
64;112;127;126
37;125;23;18
115;83;100;7
96;36;98;43
81;17;17;125
108;21;47;128
11;141;6;78
42;41;82;7
101;140;31;76
91;22;110;24
115;44;20;125
149;3;112;34
112;77;138;55
96;67;109;19
148;20;50;76
128;87;96;21
111;103;35;32
88;64;32;26
85;38;33;102
92;141;44;21
120;148;34;22
117;11;53;70
106;32;30;65
143;41;101;102
116;47;87;137
117;72;57;13
106;102;82;2
81;17;60;72
66;24;7;85
74;85;87;104
130;50;18;92
34;20;36;33
76;130;98;32
4;85;51;143
62;135;17;98
27;133;104;76
44;11;110;60
16;51;109;61
42;13;76;26
127;146;47;82
124;56;1;113
128;61;106;92
18;60;125;99
57;63;22;70
31;92;118;107
66;38;100;146
61;25;11;124
42;90;72;31
9;19;95;25
58;105;85;76
131;82;139;86
116;82;97;59
128;113;13;14
40;86;119;89
54;25;90;16
88;3;113;79
115;126;64;50
124;82;63;51
42;28;110;120
27;56;50;26
17;14;82;36
109;78;80;39
112;4;103;88
36;24;86;46
6;75;2;118
38;137;119;75
7;38;131;66
52;15;59;79
73;64;8;4
72;120;89;35
75;140;7;71
138;143;56;113
13;127;17;14
72;121;127;2
34;43;70;38
104;91;16;59
133;66;74;143
63;144;30;38
81;16;83;12
59;47;134;52
49;47;32;10
11;131;55;90
126;114;10;51
6;148;110;39
139;42;25;129
135;26;23;14
29;56;27;86
13;87;13;148
4;150;65;99
126;17;24;75
37;3;84;112
135;36;84;117
147;118;16;27
52;133;126;37
80;46;80;57
109;38;95;101
92;102;25;31
35;100;23;120
28;69;88;121
130;80;64;78
67;94;15;121
84;128;10;135
118;53;10;123
22;123;150;74
9;117;7;68
115;10;36;87
81;19;100;7
26;41;37;146
143;122;21;98
108;72;76;76
83;147;150;124
78;61;68;85
26;150;29;81
94;8;56;98
135;150;16;88
146;101;132;6
143;73;75;112
29;11;96;92
52;103;88;5
104;15;116;94
92;106;75;74
96;122;24;15
88;15;4;58
36;21;39;125
89;52;113;43
1;148;130;140
134;99;112;133
45;120;146;36
143;35;49;49
15;28;127;96
72;12;109;81
48;45;95;57
